LLgeneID,EntrezGeneID
LL0000006073,100137123
LL0000006074,447802
LL0000006075,751691
LL0000006076,559504
LL0000006077,437001
LL0000006078,327332
LL0000006079,799071
LL0000006080,567716
LL0000006081,100320926
LL0000006082,100002113
LL0000006083,560168
LL0000006084,317741
LL0000006085,562849
LL0000006086,323538
LL0000006087,560235
LL0000006088,796974
LL0000006089,393367
LL0000006090,569563
LL0000006091,751721
LL0000006092,336381
LL0000006093,553384
LL0000006094,100005158
LL0000006095,568423
LL0000006096,394181
LL0000006097,550257
LL0000006098,447914
LL0000006099,100000948
LL0000006100,100004173
LL0000006101,436985
LL0000006102,140541
LL0000006103,326975
LL0000006104,402880
LL0000006105,393776
LL0000006106,554101
LL0000006107,326962
LL0000006108,415253
LL0000006109,751638
LL0000006110,335774
LL0000006111,447942
LL0000006112,436968
LL0000006113,393478
LL0000006114,494577
LL0000006115,767664
LL0000006116,100535363
LL0000006117,554103
LL0000006118,335751
LL0000006119,563476
LL0000006120,336118
LL0000006121,557348
LL0000006122,569770
LL0000006123,84702
LL0000006124,325886
LL0000006125,445052
LL0000006126,431764
LL0000006127,246092
LL0000006128,100002342
LL0000006129,100151400
LL0000006130,322412
LL0000006131,100000935
LL0000006132,563008
LL0000006133,555848
LL0000006134,407979
LL0000006135,79079
LL0000006136,30702
LL0000006137,100330483
LL0000006138,100005268
LL0000006139,393956
LL0000006140,100333151
LL0000006141,565332
LL0000006142,447911
LL0000006143,556701
LL0000006144,436732
LL0000039781,556533
LL0000006146,794623
LL0000006147,768157
LL0000006148,797490
LL0000006149,100004361
LL0000006150,550253
LL0000006151,337172
LL0000006152,324841
LL0000006153,565225
LL0000006154,393136
LL0000006155,558729
LL0000006156,100034637
LL0000006157,568003
LL0000006158,394003
LL0000006159,564556
LL0000039782,100332028
LL0000006162,101886563
LL0000006163,100005630
LL0000006164,321294
LL0000006165,492772
LL0000006166,555623
LL0000006167,432372
LL0000006168,436657
LL0000006169,324554
LL0000006170,30203
LL0000006171,327069
LL0000006172,558088
LL0000006173,560000
LL0000006174,449677
LL0000006175,550361
LL0000006176,100005717
LL0000006177,791641
LL0000006178,387531
LL0000006179,564830
LL0000006180,100330305
LL0000006181,557534
LL0000006182,
LL0000006183,
LL0000006184,108183827
LL0000006185,564283
LL0000006186,
LL0000006187,103910386
LL0000006188,101886098
LL0000006189,
LL0000006190,101886454
LL0000006191,101886387
LL0000006192,
LL0000006193,100535167
LL0000006194,100535122
LL0000006195,101884954
LL0000006196,795545
LL0000006197,
LL0000006198,
LL0000006199,
LL0000006200,101885013
LL0000006201,
LL0000006202,100000161
LL0000006203,
LL0000006204,103912018
LL0000006205,
LL0000006206,
LL0000006207,
LL0000006208,
LL0000006209,
LL0000006210,
LL0000006211,101886891
LL0000006212,
LL0000006213,
LL0000006214,
LL0000006215,
LL0000006216,
LL0000006217,
LL0000006218,108190658
LL0000006219,
LL0000006220,
LL0000006221,
LL0000006222,
LL0000006223,108181672
LL0000006224,100150713
LL0000006225,103909824
LL0000006226,
LL0000006227,
LL0000006228,
LL0000006229,
LL0000006230,101884360
LL0000006231,
LL0000006232,
LL0000006233,
LL0000006234,
LL0000006235,
LL0000006236,
LL0000006237,100538170
LL0000006238,100538170
LL0000006239,
LL0000006240,
LL0000006241,
LL0000006242,100004104
LL0000006243,
LL0000006244,
LL0000006245,
LL0000006246,
LL0000006247,
LL0000006248,
LL0000006249,
LL0000006250,
LL0000006251,
LL0000006252,
LL0000006253,103911499
LL0000006254,
LL0000006255,100006839
LL0000006256,
LL0000006257,
LL0000006258,
LL0000006259,
LL0000006260,
LL0000006261,
LL0000006262,
LL0000006263,
LL0000006264,
LL0000006265,
LL0000040416,
LL0000006266,101886352
LL0000006267,
LL0000006268,561322
LL0000006269,
LL0000006270,
LL0000006271,
LL0000006272,
LL0000006273,
LL0000006274,
LL0000006275,559097
LL0000006276,
LL0000006277,
LL0000006278,103911476
LL0000006279,100001760
LL0000006280,
LL0000006281,
LL0000006282,
LL0000006283,
LL0000006284,
LL0000006285,
LL0000006286,
LL0000006287,
LL0000006288,108181587
LL0000006289,110437778
LL0000006290,
LL0000006291,
LL0000006292,
LL0000006293,
LL0000006294,
LL0000006295,336052
LL0000006296,
LL0000006297,
LL0000006298,
LL0000006299,794462
LL0000006300,110440184
LL0000006301,
LL0000006302,
LL0000006303,795083
LL0000006304,
LL0000006305,
LL0000006306,103910708
LL0000006307,101883078
LL0000006308,
LL0000006309,
LL0000006310,
LL0000006311,
LL0000006312,108191306
LL0000006313,
LL0000006314,
LL0000006315,
LL0000006316,
LL0000006317,
LL0000006318,100003232
LL0000006319,
LL0000006320,
LL0000006321,
LL0000006322,
LL0000006323,
LL0000006324,100004075
LL0000006325,
LL0000006326,
LL0000006327,101886594
LL0000006328,
LL0000006329,
LL0000006330,
LL0000006331,
LL0000006332,
LL0000006333,
LL0000006334,
LL0000006335,
LL0000006336,110439945
LL0000006337,
LL0000006338,
LL0000006339,
LL0000006340,797620
LL0000006341,
LL0000006342,
LL0000006343,
LL0000006344,
LL0000006345,
LL0000006346,
LL0000006347,100005637
LL0000006348,
LL0000006349,
LL0000006350,
LL0000006351,103910036
LL0000006352,
LL0000006353,
LL0000006354,
LL0000006355,
LL0000006356,101886435
LL0000006357,110440089
LL0000006358,796866
LL0000006359,100331692
LL0000006360,101883438
LL0000006361,
LL0000006362,
LL0000006363,
LL0000006364,
LL0000006365,101886729
LL0000006366,
LL0000006367,110438168
LL0000006368,
LL0000006369,
LL0000006370,
LL0000006371,
LL0000006372,
LL0000006373,
LL0000006374,
LL0000006375,110437901
LL0000006376,
LL0000006377,
LL0000006378,795699
LL0000006379,
LL0000006380,103909751
LL0000006381,
LL0000006382,556668
LL0000006383,108179794
LL0000006384,
LL0000006385,
LL0000006386,795232
LL0000006387,
LL0000006388,
LL0000006389,
LL0000006390,
LL0000006391,
LL0000006392,101882371
LL0000006393,
LL0000006394,
LL0000006395,100333734
LL0000006396,100333863
LL0000006397,
LL0000006398,
LL0000006399,110437796
LL0000006400,
LL0000006401,
LL0000006402,
LL0000006403,
LL0000006404,101885973
LL0000006405,100535654
LL0000006406,
LL0000006407,
LL0000006408,
LL0000006409,
LL0000006410,
LL0000006411,
LL0000006412,
LL0000006413,108183374
LL0000006414,
LL0000006415,
LL0000006416,
LL0000006417,
LL0000006418,
LL0000006419,
LL0000006420,108181555
LL0000006421,
LL0000006422,
LL0000006423,103912069
LL0000006424,
LL0000006425,566136
LL0000006426,
LL0000006427,
LL0000006428,
LL0000006429,101882764
LL0000006430,100151089
LL0000006431,
LL0000006432,100537023
LL0000006433,
LL0000006434,564674
LL0000006435,
LL0000006436,
LL0000006437,110438045
LL0000006438,
LL0000006439,
LL0000006440,
LL0000006441,
LL0000006442,
LL0000006443,108180326
LL0000006444,
LL0000006445,108180207
LL0000006446,
LL0000006447,
LL0000006448,
LL0000006449,
LL0000006450,
LL0000006451,110438200
LL0000006452,
LL0000040394,
LL0000006453,
LL0000006454,559690
LL0000006455,103909029
LL0000006456,
LL0000006457,
LL0000006458,
LL0000006459,
LL0000006460,
LL0000006461,101887150
LL0000006462,
LL0000006463,
LL0000006464,
LL0000006465,
LL0000006466,
LL0000006467,
LL0000006468,
LL0000006469,
LL0000006470,110439900
LL0000006471,
LL0000006472,100330007
LL0000006473,
LL0000006474,
LL0000006475,
LL0000006476,
LL0000006477,103910811
LL0000006478,
LL0000006479,795734
LL0000006480,
LL0000006481,103909618
LL0000006482,101884584
LL0000006483,103909619
LL0000006484,
LL0000006485,
LL0000006486,
LL0000006487,
LL0000006488,
LL0000006489,
LL0000006490,
LL0000006491,
LL0000006492,
LL0000006493,
LL0000006494,
LL0000006495,
LL0000006496,
LL0000006497,
LL0000006498,110438062
LL0000006499,
LL0000006500,
LL0000006501,100534657
LL0000006502,100537838
LL0000006503,
LL0000006504,
LL0000006505,
LL0000006506,
LL0000006507,
LL0000006508,108190732
LL0000006509,
LL0000006510,
LL0000006511,
LL0000006512,
LL0000006513,103910791
LL0000006514,
LL0000006515,
LL0000006516,
LL0000006517,110437756
LL0000006518,
LL0000006519,101883418
LL0000006520,
LL0000006521,
LL0000006522,
LL0000006523,
LL0000006524,101886539
LL0000006525,
LL0000006526,101885092
LL0000006527,100005368
LL0000006528,
LL0000006529,
LL0000006530,110439633
LL0000006531,
LL0000006532,
LL0000006533,110439523
LL0000006534,
LL0000006535,
LL0000006536,
LL0000006537,
LL0000006538,101884329
LL0000006539,100535879
LL0000006540,
LL0000006541,
LL0000006542,
LL0000006543,108180735
LL0000006544,
LL0000006545,101886418
LL0000006546,108179097
LL0000006547,
LL0000006548,
LL0000006549,
LL0000006550,
LL0000006551,
LL0000006552,100002532
LL0000006553,
LL0000006554,
LL0000006555,
LL0000006556,
LL0000006557,101885237
LL0000006558,
LL0000006559,
LL0000006560,101882255
LL0000006561,
LL0000006562,
LL0000006563,
LL0000006564,
LL0000006565,
LL0000006566,
LL0000006567,
LL0000006568,
LL0000006569,
LL0000006570,
LL0000006571,110438036
LL0000006572,101884429
LL0000006573,
LL0000006574,565691
LL0000006575,
LL0000006576,
LL0000006577,101883059
LL0000006578,103911768
LL0000006579,
LL0000006580,103911752
LL0000006581,797212
LL0000006582,
LL0000006583,
LL0000006584,
LL0000006585,
LL0000006586,
LL0000006587,110439300
LL0000006588,
LL0000006589,
LL0000006590,
LL0000006591,100005323
LL0000006592,100333355
LL0000006593,
LL0000006594,
LL0000006595,
LL0000006596,110440050
LL0000006597,100534952
LL0000006598,101882662
LL0000006599,110438384
LL0000006600,
LL0000006601,
LL0000006602,
LL0000006603,
LL0000006604,
LL0000006605,
LL0000006606,
LL0000006607,
LL0000006608,
LL0000006609,
LL0000006610,
LL0000006611,
LL0000006612,
LL0000006613,
LL0000006614,103909162
LL0000006615,101884636
LL0000006616,
LL0000006617,
LL0000006618,
LL0000006619,567057
LL0000006620,
LL0000006621,100334296
LL0000006622,
LL0000006623,
LL0000040311,
LL0000006624,
LL0000006625,
LL0000006626,
LL0000006627,103909544
LL0000006628,
LL0000006629,560083
LL0000006630,
LL0000006631,
LL0000006632,
LL0000006633,
LL0000006634,
LL0000006635,
LL0000006636,
LL0000006637,
LL0000006638,
LL0000006639,
LL0000006640,
LL0000040485,
LL0000006641,
LL0000006642,
LL0000006643,
LL0000006644,
LL0000006645,108183949
LL0000006646,
LL0000006647,
LL0000006648,
LL0000006649,
LL0000006650,
LL0000006651,103911751
LL0000006652,101884623
LL0000006653,
LL0000040550,
LL0000006654,
LL0000006655,
LL0000006656,
LL0000006657,
LL0000006658,
LL0000006659,101885864
LL0000006660,
LL0000006661,
LL0000006662,
LL0000006663,100000228
LL0000006664,
LL0000040517,
LL0000006665,100151018
LL0000006666,103911542
LL0000006667,
LL0000006668,
LL0000006669,
LL0000006670,
LL0000006671,108191741
LL0000006672,
LL0000006673,
LL0000006674,100332609
LL0000006675,
LL0000006676,
LL0000006677,
LL0000006678,
LL0000006679,100003022
LL0000006680,
LL0000006681,
LL0000006682,110440127
LL0000006683,
LL0000006684,101885221
LL0000006685,
LL0000006686,
LL0000006687,
LL0000006688,110437905
LL0000006689,
LL0000006690,
LL0000006691,103911621
LL0000006692,
LL0000006693,
LL0000006694,
LL0000006695,
LL0000006696,
LL0000006697,
LL0000006698,101883025
LL0000006699,
LL0000006700,
LL0000006701,
LL0000006702,569865
LL0000006703,
LL0000006704,
LL0000006705,
LL0000006706,
LL0000006707,
LL0000006708,
LL0000006709,
LL0000006710,110438284
LL0000006711,
LL0000006712,
LL0000006713,110438321
LL0000006714,
LL0000006715,
LL0000006716,108191595
LL0000006717,
LL0000006718,
LL0000006719,
LL0000006720,
LL0000006721,
LL0000006722,
LL0000006723,
LL0000006724,
LL0000006725,
LL0000006726,
LL0000006727,100536965
LL0000006728,
LL0000006729,
LL0000006730,
LL0000006731,110440187
LL0000006732,
LL0000006733,
LL0000006734,100150906
LL0000006735,
LL0000006736,
LL0000006737,110440105
LL0000006738,103911846
LL0000006739,
LL0000006740,
LL0000006741,
LL0000006742,101883943
LL0000006743,103911824
LL0000006744,101886550
LL0000006745,
LL0000006746,101884245
LL0000006747,103910189
LL0000006748,100007754
LL0000006749,
LL0000006750,796963
LL0000006751,
LL0000006752,
LL0000006753,
LL0000006754,
LL0000006755,
LL0000006756,
LL0000006757,101885518
LL0000006758,101885684
LL0000006759,
LL0000006760,
LL0000006761,
LL0000006762,
LL0000006763,
LL0000006764,
LL0000006765,100006895
LL0000006766,100006993
LL0000006767,100006868
LL0000006768,
LL0000006769,
LL0000006770,108179182
LL0000006771,
LL0000006772,
LL0000006773,
LL0000006774,796202
LL0000006775,
LL0000006776,
LL0000006777,
LL0000006778,
LL0000006779,
LL0000006780,
LL0000006781,
LL0000006782,110438231
LL0000006783,
LL0000006784,103909693
LL0000006785,
LL0000006786,
LL0000006787,100003704
LL0000006788,
LL0000006789,
LL0000006790,100147949
LL0000006791,
LL0000006792,
LL0000006793,
LL0000006794,
LL0000006795,
LL0000006796,
LL0000006797,
LL0000006798,
LL0000006799,
LL0000006800,101885849
LL0000006801,
LL0000006802,
LL0000006803,101884691
LL0000006804,101884774
LL0000006805,110439358
LL0000006806,
LL0000006807,101884897
LL0000006808,103910442
LL0000006809,
LL0000006810,
LL0000006811,
LL0000006812,
LL0000006813,101884662
LL0000006814,
LL0000006815,103910246
LL0000006816,100537659
LL0000006817,
LL0000006818,
LL0000006819,
LL0000006820,
LL0000006821,
LL0000006822,
LL0000006823,
LL0000006824,
LL0000006825,793765
LL0000006826,
LL0000006827,100537407
LL0000006828,
LL0000006829,
LL0000006830,
LL0000006831,
LL0000006832,100535931
LL0000006833,101885757
LL0000006834,
LL0000006835,
LL0000006836,
LL0000006837,108179658
LL0000006838,103908994
LL0000006839,797378
LL0000006840,101886521
LL0000006841,101884566
LL0000006842,
LL0000006843,
LL0000006844,
LL0000006845,
LL0000006846,572297
LL0000006847,
LL0000006848,795147
LL0000006849,
LL0000006850,
LL0000006851,101884131
LL0000006852,
LL0000006853,
LL0000006854,
LL0000006855,
LL0000006856,
LL0000006857,
LL0000006858,
LL0000006859,
LL0000006860,
LL0000006861,
LL0000006862,
LL0000006863,
LL0000006864,
LL0000006865,
LL0000006866,100004137
LL0000006867,
LL0000006868,
LL0000006869,
LL0000006870,
LL0000006871,101882784
LL0000006872,
LL0000006873,100329422
LL0000006874,
LL0000006875,
LL0000006876,
LL0000006877,101886761
LL0000006878,
LL0000006879,101883994
LL0000006880,
LL0000006881,
LL0000006882,101886120
LL0000006883,
LL0000006884,
LL0000006885,
LL0000006886,
LL0000006887,
LL0000006888,
LL0000006889,
LL0000006890,
LL0000006891,110437876
LL0000006892,
LL0000006893,
LL0000006894,
LL0000006895,101882400
LL0000006896,
LL0000006897,
LL0000006898,
LL0000006899,
LL0000006900,
LL0000006901,101883877
LL0000006902,
LL0000006903,
LL0000006904,110439357
LL0000006905,103910420
LL0000006906,
LL0000006907,
LL0000006908,101884914
LL0000006909,
LL0000006910,796413
LL0000006911,
LL0000006912,101883801
LL0000006913,108191968
LL0000006914,
LL0000006915,
LL0000006916,108179771
LL0000006917,
LL0000006918,
LL0000006919,
LL0000006920,101886909
LL0000006921,
LL0000006922,
LL0000006923,
LL0000006924,
LL0000006925,108179762
LL0000006926,
LL0000006927,103909420
LL0000006928,
LL0000006929,
LL0000006930,101885665
LL0000006931,
LL0000006932,103908715
LL0000006933,
